timestamp,gold_price,oil_price,dxy,eurusd,jpy
2026-06-01 00:43:17.197746+00:00,2342.1,74.24,102.4462,1.10054,153.667
2026-06-01 00:43:19.896409+00:00,2342.79,74.22,102.4511,1.10085,153.717
2026-06-01 00:43:24.711332+00:00,2343.1,74.39,102.4276,1.10121,153.752
2026-06-01 00:43:26.359189+00:00,2343.05,74.43,102.4167,1.10152,153.641
2026-06-01 00:43:27.450881+00:00,2343.99,74.34,102.4253,1.10125,153.672
2026-06-01 00:43:28.554230+00:00,2342.1,74.35,102.4306,1.10153,153.739
2026-06-01 00:43:32.747995+00:00,2344.96,74.67,102.4167,1.10166,153.68
2026-06-01 00:43:33.890184+00:00,2346.34,74.79,102.4469,1.10194,153.594
2026-06-01 00:43:35.195963+00:00,2346.35,74.72,102.4337,1.10214,153.666
2026-06-01 00:43:37.870169+00:00,2348.25,74.69,102.4132,1.10166,153.525
2026-06-01 00:43:42.170109+00:00,2349.4,74.81,102.4101,1.10148,153.575
2026-06-01 00:43:45.372727+00:00,2345.94,74.77,102.4177,1.10136,153.726
2026-06-01 00:43:49.580963+00:00,2342.7,74.58,102.4801,1.10148,153.76
2026-06-01 00:43:52.077908+00:00,2339.69,74.58,102.5424,1.10166,153.7
2026-06-01 00:43:54.223830+00:00,2343.2,74.62,102.5589,1.10143,153.703
2026-06-01 00:43:56.968011+00:00,2345.26,74.61,102.5202,1.10178,153.798
2026-06-01 00:43:59.515599+00:00,2351.01,74.73,102.4642,1.10225,153.856
2026-06-01 00:44:02.258142+00:00,2347.61,74.7,102.4877,1.10227,153.942
2026-06-01 00:44:04.250943+00:00,2351.01,74.61,102.4665,1.10252,153.835
2026-06-01 00:44:08.640662+00:00,2348.62,74.56,102.5169,1.10321,153.781
2026-06-01 00:44:13.461186+00:00,2350.63,74.63,102.5058,1.10333,153.912
2026-06-01 00:44:16.489056+00:00,2352.35,74.78,102.4872,1.10346,154.002
2026-06-01 00:44:18.642328+00:00,2353.14,74.8,102.437,1.10345,153.958
2026-06-01 00:44:21.853709+00:00,2351.85,74.75,102.4697,1.10329,153.987
2026-06-01 00:44:23.325317+00:00,2353.54,74.83,102.454,1.10267,153.988
2026-06-01 00:44:25.859402+00:00,2352.45,74.76,102.4669,1.10333,153.971
2026-06-01 00:44:27.213636+00:00,2355.41,74.74,102.4921,1.10335,154.109
2026-06-01 00:44:28.640254+00:00,2357.71,74.79,102.4531,1.1034,154.181
2026-06-01 00:44:31.040259+00:00,2357.46,74.78,102.4708,1.10383,154.138
2026-06-01 00:44:34.495177+00:00,2356.32,74.84,102.5118,1.10343,154.125
2026-06-01 00:44:38.349628+00:00,2353.85,74.89,102.5082,1.10292,154.069
2026-06-01 00:44:39.837453+00:00,2355.34,74.95,102.5204,1.10236,154.163
2026-06-01 00:44:41.698429+00:00,2355.46,74.83,102.527,1.10246,154.255
2026-06-01 00:44:43.811527+00:00,2351.69,74.63,102.583,1.10274,154.357
2026-06-01 00:44:48.630328+00:00,2351.47,74.69,102.5627,1.10296,154.434
2026-06-01 00:44:51.359738+00:00,2349.67,74.75,102.543,1.10293,154.437
2026-06-01 00:44:55.886998+00:00,2350.89,74.75,102.5199,1.10328,154.613
2026-06-01 00:45:00.855546+00:00,2347.62,74.56,102.5841,1.10299,154.569
2026-06-01 00:45:05.285815+00:00,2346.21,74.54,102.6091,1.10301,154.477
2026-06-01 00:45:07.006501+00:00,2348.06,74.68,102.5691,1.10251,154.48
2026-06-01 00:45:09.288668+00:00,2351.55,74.77,102.5083,1.10311,154.41
2026-06-01 00:45:13.880096+00:00,2350.48,74.57,102.5537,1.10334,154.483
2026-06-01 00:45:17.956544+00:00,2351.8,74.54,102.5306,1.10304,154.525
2026-06-01 00:45:19.425881+00:00,2355.48,74.63,102.5217,1.10296,154.496
2026-06-01 00:45:21.330896+00:00,2356.36,74.68,102.4823,1.10269,154.549
2026-06-01 00:45:23.445201+00:00,2357.62,74.8,102.441,1.10272,154.661
2026-06-01 00:45:28.256737+00:00,2360.59,75.01,102.3987,1.10241,154.613
2026-06-01 00:45:29.771009+00:00,2357.58,74.97,102.3923,1.1027,154.646
2026-06-01 00:45:32.022674+00:00,2356.83,74.98,102.392,1.10255,154.487
2026-06-01 00:45:33.593860+00:00,2353.47,74.91,102.403,1.10241,154.402
2026-06-01 00:45:37.668820+00:00,2354.46,74.95,102.3949,1.10192,154.362
2026-06-01 00:45:40.821353+00:00,2353.14,74.93,102.4336,1.10221,154.295
2026-06-01 00:45:42.692854+00:00,2355.62,74.92,102.4271,1.10218,154.197
2026-06-01 00:45:44.597608+00:00,2357.09,74.94,102.4092,1.10196,154.248
2026-06-01 00:45:48.885677+00:00,2357.28,74.97,102.3838,1.10169,154.091
2026-06-01 00:45:50.732426+00:00,2357.51,75.02,102.371,1.10191,154.008
2026-06-01 00:45:54.927115+00:00,2359.24,75.15,102.3902,1.10204,153.94
2026-06-01 00:45:55.968662+00:00,2360.97,75.24,102.3521,1.10201,153.958
2026-06-01 00:45:59.993993+00:00,2362.22,75.22,102.314,1.10257,154.149
2026-06-01 00:46:02.658472+00:00,2362.04,75.2,102.3076,1.10303,154.065
2026-06-01 00:46:06.880131+00:00,2362.06,75.25,102.3013,1.10254,154.117
2026-06-01 00:46:10.918363+00:00,2364.88,75.37,102.254,1.10228,154.199
2026-06-01 00:46:12.831227+00:00,2366.48,75.52,102.2175,1.10212,154.217
2026-06-01 00:46:16.094903+00:00,2366.03,75.46,102.2114,1.10217,154.236
2026-06-01 00:46:17.107575+00:00,2368.89,75.57,102.1863,1.10213,154.189
2026-06-01 00:46:20.574835+00:00,2369.38,75.72,102.2018,1.10236,154.223
2026-06-01 00:46:23.770756+00:00,2367.93,75.7,102.2035,1.10245,154.264
2026-06-01 00:46:26.935716+00:00,2369.6,75.72,102.2018,1.10273,154.241
2026-06-01 00:46:30.539535+00:00,2369.35,75.71,102.2117,1.10359,154.262
2026-06-01 00:46:35.047871+00:00,2369.31,75.73,102.2134,1.10375,153.943
2026-06-01 00:46:38.125683+00:00,2373.16,75.63,102.2208,1.10285,154.019
2026-06-01 00:46:42.002601+00:00,2370.75,75.66,102.2415,1.10299,154.068
2026-06-01 00:46:46.773162+00:00,2367.86,75.69,102.2868,1.10339,153.927
2026-06-01 00:46:51.136375+00:00,2363.31,75.45,102.3312,1.10354,153.828
2026-06-01 00:46:55.184618+00:00,2366.0,75.47,102.3007,1.10292,153.809
2026-06-01 00:46:59.627234+00:00,2366.31,75.5,102.3024,1.10285,153.837
2026-06-01 00:47:01.386087+00:00,2368.82,75.6,102.2648,1.10266,153.881
2026-06-01 00:47:03.435700+00:00,2367.97,75.56,102.2725,1.10258,153.85
2026-06-01 00:47:06.290575+00:00,2364.41,75.46,102.3374,1.10242,153.996
2026-06-01 00:47:09.937046+00:00,2362.65,75.36,102.3105,1.10295,154.104
2026-06-01 00:47:14.699888+00:00,2363.31,75.54,102.2818,1.10288,154.216
2026-06-01 00:47:17.233958+00:00,2367.41,75.61,102.2504,1.1027,154.086
2026-06-01 00:47:19.854324+00:00,2368.05,75.64,102.2563,1.1024,154.109
2026-06-01 00:47:24.291924+00:00,2371.15,75.73,102.2058,1.10271,153.883
2026-06-01 00:47:26.896498+00:00,2374.97,75.64,102.1861,1.10273,153.855
2026-06-01 00:47:28.084304+00:00,2378.18,75.74,102.1676,1.10275,154.097
2026-06-01 00:47:32.077370+00:00,2378.88,75.62,102.1487,1.10316,154.004
2026-06-01 00:47:35.068620+00:00,2373.65,75.56,102.2127,1.10307,153.873
2026-06-01 00:47:36.090747+00:00,2375.61,75.46,102.2189,1.10334,153.963
2026-06-01 00:47:41.015566+00:00,2377.88,75.55,102.2157,1.10276,153.858
2026-06-01 00:47:45.269253+00:00,2376.02,75.52,102.2419,1.10315,153.949
2026-06-01 00:47:47.872760+00:00,2374.22,75.39,102.2617,1.10328,153.703
2026-06-01 00:47:51.826462+00:00,2380.97,75.53,102.2241,1.10319,153.719
2026-06-01 00:47:55.271763+00:00,2381.64,75.49,102.239,1.10361,153.769
2026-06-01 00:47:59.890040+00:00,2382.81,75.68,102.2441,1.10367,153.787
2026-06-01 00:48:03.706140+00:00,2385.57,75.76,102.1695,1.1033,153.755
2026-06-01 00:48:06.172659+00:00,2387.45,75.8,102.1495,1.10308,153.863
2026-06-01 00:48:08.333091+00:00,2390.42,75.85,102.1349,1.10277,153.898
2026-06-01 00:48:09.471751+00:00,2396.48,75.96,102.0706,1.10264,153.801
2026-06-01 00:48:12.699409+00:00,2399.57,76.0,102.0383,1.10235,153.796
2026-06-01 00:48:13.846735+00:00,2397.18,76.1,102.062,1.10256,153.868
2026-06-01 00:48:16.103798+00:00,2398.79,76.18,102.0299,1.10272,153.899
2026-06-01 00:48:19.532652+00:00,2396.52,76.16,102.0343,1.10212,153.943
2026-06-01 00:48:22.453534+00:00,2401.8,76.21,101.9908,1.10178,153.964
2026-06-01 00:48:24.334834+00:00,2401.55,76.21,101.9412,1.1021,153.914
2026-06-01 00:48:28.019290+00:00,2400.04,76.17,101.9335,1.10212,153.955
2026-06-01 00:48:30.589387+00:00,2404.59,76.35,101.9159,1.10233,153.959
2026-06-01 00:48:32.162489+00:00,2408.42,76.48,101.8523,1.10208,153.945
2026-06-01 00:48:34.570225+00:00,2410.49,76.63,101.8522,1.1025,154.04
2026-06-01 00:48:36.233133+00:00,2408.51,76.5,101.8473,1.10242,154.144
2026-06-01 00:48:38.120178+00:00,2411.98,76.55,101.88,1.1025,154.152
2026-06-01 00:48:40.757090+00:00,2410.07,76.42,101.9029,1.10295,154.244
2026-06-01 00:48:43.814345+00:00,2412.66,76.5,101.864,1.10323,154.365
2026-06-01 00:48:46.972117+00:00,2415.86,76.6,101.8449,1.10353,154.498
2026-06-01 00:48:50.246274+00:00,2422.35,76.76,101.7764,1.10374,154.628
2026-06-01 00:48:51.581552+00:00,2424.07,76.8,101.7534,1.10371,154.644
2026-06-01 00:48:56.373241+00:00,2428.31,76.93,101.6804,1.10397,154.752
2026-06-01 00:48:59.950477+00:00,2432.8,77.1,101.6247,1.10417,154.782
2026-06-01 00:49:01.951640+00:00,2433.22,77.15,101.6138,1.10411,154.915
2026-06-01 00:49:05.072742+00:00,2438.95,77.26,101.5088,1.1041,154.988
2026-06-01 00:49:06.714373+00:00,2440.78,77.35,101.4737,1.10404,154.992
2026-06-01 00:49:09.617214+00:00,2435.57,77.14,101.5344,1.10414,155.044
2026-06-01 00:49:12.013686+00:00,2429.37,77.05,101.531,1.10457,154.914
2026-06-01 00:49:14.917601+00:00,2430.67,77.2,101.5674,1.10384,154.972
2026-06-01 00:49:19.107402+00:00,2426.65,77.04,101.6221,1.10356,155.037
2026-06-01 00:49:23.307652+00:00,2424.44,76.9,101.6347,1.10411,155.038
2026-06-01 00:49:25.072363+00:00,2430.76,76.99,101.5717,1.10417,155.158
2026-06-01 00:49:28.051505+00:00,2432.19,77.01,101.5543,1.10462,155.164
2026-06-01 00:49:31.435257+00:00,2430.68,76.94,101.5349,1.1044,155.282
2026-06-01 00:49:33.153020+00:00,2431.05,76.73,101.5496,1.10437,155.252
2026-06-01 00:49:35.167594+00:00,2431.09,76.59,101.5598,1.10447,155.235
2026-06-01 00:49:37.587249+00:00,2427.14,76.53,101.619,1.10456,155.138
2026-06-01 00:49:41.220410+00:00,2427.78,76.62,101.6214,1.10359,155.185
2026-06-01 00:49:44.427830+00:00,2423.79,76.53,101.6573,1.10307,155.244
2026-06-01 00:49:48.095063+00:00,2425.9,76.52,101.6111,1.10343,155.137
2026-06-01 00:49:52.873482+00:00,2428.56,76.6,101.5409,1.10341,155.189
2026-06-01 00:49:57.698859+00:00,2425.82,76.5,101.5655,1.10371,155.032
2026-06-01 00:49:59.774134+00:00,2428.59,76.64,101.5598,1.10363,154.991
2026-06-01 00:50:01.372455+00:00,2428.54,76.56,101.5814,1.10436,154.992
2026-06-01 00:50:05.509990+00:00,2423.76,76.51,101.6181,1.10467,154.959
2026-06-01 00:50:09.896537+00:00,2425.83,76.52,101.5816,1.1043,155.113
2026-06-01 00:50:14.222591+00:00,2426.41,76.48,101.5601,1.10424,155.201
2026-06-01 00:50:17.345320+00:00,2424.25,76.45,101.5831,1.10481,155.234
2026-06-01 00:50:21.845904+00:00,2426.8,76.41,101.5408,1.10447,155.141
2026-06-01 00:50:24.692614+00:00,2429.26,76.48,101.4609,1.10518,155.08
2026-06-01 00:50:26.670564+00:00,2433.04,76.58,101.3508,1.10532,155.005
2026-06-01 00:50:31.210157+00:00,2428.92,76.56,101.3948,1.10594,154.96
2026-06-01 00:50:35.565756+00:00,2428.19,76.55,101.3746,1.10612,155.042
2026-06-01 00:50:39.503103+00:00,2429.92,76.7,101.3405,1.10603,154.995
2026-06-01 00:50:40.983887+00:00,2430.52,76.69,101.358,1.10597,155.183
2026-06-01 00:50:43.782595+00:00,2433.18,76.77,101.311,1.10604,155.137
2026-06-01 00:50:48.476722+00:00,2436.01,76.7,101.2717,1.1059,155.111
2026-06-01 00:50:50.161727+00:00,2442.35,76.93,101.2027,1.10583,155.009
2026-06-01 00:50:53.023039+00:00,2445.02,77.09,101.1716,1.1058,155.028
2026-06-01 00:50:55.679841+00:00,2445.82,77.22,101.1411,1.10547,154.879
2026-06-01 00:50:56.951991+00:00,2447.18,77.34,101.1494,1.10615,154.882
2026-06-01 00:50:58.092259+00:00,2449.26,77.37,101.1038,1.10549,154.984
2026-06-01 00:51:02.266900+00:00,2446.85,77.23,101.116,1.10609,155.146
2026-06-01 00:51:04.952892+00:00,2442.32,77.03,101.1834,1.10621,155.105
2026-06-01 00:51:06.776796+00:00,2442.1,77.16,101.1892,1.10645,154.913
2026-06-01 00:51:09.334999+00:00,2444.34,77.26,101.1509,1.10637,154.83
2026-06-01 00:51:10.522398+00:00,2449.13,77.33,101.0966,1.10553,154.755
2026-06-01 00:51:13.007428+00:00,2450.28,77.19,101.0848,1.10589,154.654
2026-06-01 00:51:15.942857+00:00,2451.06,77.34,101.0701,1.10585,154.723
2026-06-01 00:51:18.224163+00:00,2447.53,77.2,101.1045,1.10616,154.771
2026-06-01 00:51:19.370433+00:00,2445.88,77.26,101.1074,1.10623,154.763
2026-06-01 00:51:20.742789+00:00,2444.05,77.37,101.0906,1.10659,154.723
2026-06-01 00:51:23.847681+00:00,2443.9,77.4,101.1107,1.10686,154.707
2026-06-01 00:51:26.520786+00:00,2443.27,77.47,101.0939,1.10738,154.69
2026-06-01 00:51:27.896589+00:00,2444.28,77.47,101.0843,1.10739,154.763
2026-06-01 00:51:30.454653+00:00,2442.56,77.42,101.1188,1.10738,154.903
2026-06-01 00:51:35.379929+00:00,2442.02,77.4,101.0939,1.10706,154.87
2026-06-01 00:51:39.735479+00:00,2445.02,77.45,101.0812,1.1076,154.97
2026-06-01 00:51:42.777554+00:00,2442.41,77.53,101.1089,1.10753,155.029
2026-06-01 00:51:44.012283+00:00,2444.49,77.62,101.0941,1.10717,155.036
2026-06-01 00:51:46.668744+00:00,2440.67,77.49,101.1345,1.10708,154.994
2026-06-01 00:51:51.422185+00:00,2439.67,77.53,101.1528,1.10708,154.985
2026-06-01 00:51:54.771616+00:00,2438.52,77.61,101.2012,1.10706,154.983
2026-06-01 00:51:57.760372+00:00,2442.35,77.74,101.132,1.10727,155.18
2026-06-01 00:51:59.207429+00:00,2442.8,77.81,101.0842,1.1077,155.115
2026-06-01 00:52:03.049749+00:00,2442.17,77.78,101.1089,1.10776,155.08
2026-06-01 00:52:06.824849+00:00,2437.31,77.59,101.1429,1.1081,155.045
2026-06-01 00:52:09.159301+00:00,2440.66,77.7,101.0704,1.10846,155.207
2026-06-01 00:52:11.763405+00:00,2435.89,77.66,101.0916,1.10867,155.304
2026-06-01 00:52:15.754517+00:00,2436.82,77.81,101.1255,1.10867,155.271
2026-06-01 00:52:17.482452+00:00,2435.66,77.63,101.1453,1.10872,155.239
2026-06-01 00:52:19.268500+00:00,2439.31,77.64,101.125,1.10908,155.263
2026-06-01 00:52:20.580542+00:00,2443.3,77.74,101.0422,1.10857,155.133
2026-06-01 00:52:25.303429+00:00,2442.9,77.87,101.0283,1.10851,155.076
2026-06-01 00:52:27.705644+00:00,2443.73,77.84,101.0304,1.10865,155.065
2026-06-01 00:52:32.207330+00:00,2445.51,77.92,100.9915,1.10936,155.028
2026-06-01 00:52:36.081931+00:00,2449.43,78.11,100.9561,1.10976,154.972
2026-06-01 00:52:37.564061+00:00,2454.35,78.17,100.9212,1.10961,154.952
2026-06-01 00:52:41.872468+00:00,2457.78,78.23,100.8989,1.10984,155.116
2026-06-01 00:52:43.618945+00:00,2456.88,78.15,100.9124,1.10927,155.173
2026-06-01 00:52:44.950346+00:00,2457.78,78.14,100.8815,1.10954,155.093
2026-06-01 00:52:48.273112+00:00,2461.52,78.3,100.8327,1.10938,155.13
2026-06-01 00:52:51.732443+00:00,2459.91,78.33,100.8316,1.11004,155.117
2026-06-01 00:52:53.583701+00:00,2461.65,78.34,100.8078,1.11042,155.052
2026-06-01 00:52:57.745438+00:00,2460.3,78.33,100.8209,1.1103,155.04
2026-06-01 00:53:01.098272+00:00,2456.79,78.38,100.8535,1.10999,155.023
2026-06-01 00:53:05.718549+00:00,2451.68,78.36,100.896,1.11064,155.022
2026-06-01 00:53:09.519828+00:00,2452.41,78.15,100.8982,1.11065,155.139
2026-06-01 00:53:13.419314+00:00,2453.77,78.33,100.8606,1.11037,155.16
2026-06-01 00:53:15.351221+00:00,2455.07,78.34,100.8679,1.11069,155.247
2026-06-01 00:53:17.577463+00:00,2458.78,78.45,100.8445,1.11113,155.247
2026-06-01 00:53:19.253433+00:00,2460.9,78.58,100.8403,1.111,155.362
2026-06-01 00:53:22.858963+00:00,2463.44,78.62,100.8198,1.11101,155.319
2026-06-01 00:53:25.267956+00:00,2464.19,78.6,100.8311,1.11146,155.397
2026-06-01 00:53:29.264113+00:00,2464.44,78.59,100.8115,1.11171,155.414
2026-06-01 00:53:32.536463+00:00,2472.9,78.85,100.7351,1.11179,155.346
2026-06-01 00:53:35.575660+00:00,2467.55,78.71,100.7422,1.11163,155.333
2026-06-01 00:53:39.508363+00:00,2466.38,78.67,100.7804,1.11187,155.298
2026-06-01 00:53:42.780111+00:00,2466.29,78.61,100.764,1.11223,155.273
2026-06-01 00:53:45.358178+00:00,2463.53,78.53,100.7543,1.11224,155.344
2026-06-01 00:53:46.863628+00:00,2467.3,78.67,100.7668,1.1132,155.407
2026-06-01 00:53:48.989575+00:00,2468.93,78.64,100.7611,1.113,155.442
2026-06-01 00:53:53.560584+00:00,2466.6,78.62,100.775,1.11238,155.34
2026-06-01 00:53:57.762181+00:00,2462.77,78.56,100.811,1.11276,155.402
2026-06-01 00:54:00.210880+00:00,2466.34,78.67,100.7978,1.11309,155.437
2026-06-01 00:54:04.890795+00:00,2467.16,78.74,100.7502,1.1135,155.56
2026-06-01 00:54:09.417743+00:00,2465.09,78.54,100.768,1.11344,155.543
2026-06-01 00:54:13.232394+00:00,2461.9,78.47,100.8333,1.11332,155.546
2026-06-01 00:54:16.856444+00:00,2463.82,78.25,100.8119,1.11334,155.471
2026-06-01 00:54:21.241617+00:00,2463.13,78.18,100.818,1.11357,155.46
2026-06-01 00:54:25.288095+00:00,2461.9,78.14,100.7936,1.11375,155.432
2026-06-01 00:54:29.525926+00:00,2465.94,78.34,100.7321,1.11365,155.346
2026-06-01 00:54:33.945682+00:00,2465.63,78.4,100.7272,1.11352,155.346
2026-06-01 00:54:36.065635+00:00,2465.32,78.32,100.7164,1.11289,155.319
2026-06-01 00:54:40.584980+00:00,2466.32,78.32,100.7011,1.11319,155.347
2026-06-01 00:54:42.755736+00:00,2464.81,78.31,100.7522,1.11348,155.444
2026-06-01 00:54:45.384369+00:00,2462.77,78.24,100.7648,1.11316,155.544
2026-06-01 00:54:48.631873+00:00,2464.84,78.36,100.7395,1.11343,155.45
2026-06-01 00:54:52.606100+00:00,2464.52,78.4,100.7283,1.11261,155.376
2026-06-01 00:54:56.805018+00:00,2464.56,78.53,100.7388,1.11266,155.379
2026-06-01 00:55:00.489139+00:00,2466.89,78.61,100.6805,1.11316,155.415
2026-06-01 00:55:04.205979+00:00,2465.05,78.59,100.6938,1.113,155.372
2026-06-01 00:55:06.800772+00:00,2465.66,78.59,100.6536,1.11305,155.365
2026-06-01 00:55:10.693458+00:00,2465.17,78.62,100.6745,1.11326,155.353
2026-06-01 00:55:14.056607+00:00,2462.67,78.53,100.689,1.11302,155.367
2026-06-01 00:55:16.743948+00:00,2458.46,78.52,100.7056,1.11276,155.291
2026-06-01 00:55:21.598365+00:00,2461.19,78.52,100.6854,1.11314,155.163
2026-06-01 00:55:24.605239+00:00,2469.12,78.47,100.621,1.11292,155.149
2026-06-01 00:55:26.919599+00:00,2469.06,78.43,100.6123,1.11289,155.194
2026-06-01 00:55:29.850327+00:00,2464.29,78.49,100.6321,1.11286,155.17
2026-06-01 00:55:32.044990+00:00,2467.8,78.58,100.582,1.11242,155.147
2026-06-01 00:55:35.398214+00:00,2465.32,78.63,100.5652,1.11295,155.289
2026-06-01 00:55:39.503222+00:00,2465.28,78.51,100.5822,1.1128,155.214
2026-06-01 00:55:43.995339+00:00,2464.14,78.47,100.6071,1.11256,155.349
2026-06-01 00:55:46.297713+00:00,2462.63,78.28,100.644,1.11242,155.33
2026-06-01 00:55:47.463124+00:00,2466.49,78.44,100.6087,1.1125,155.278
2026-06-01 00:55:49.160032+00:00,2462.77,78.33,100.6406,1.11189,155.281
2026-06-01 00:55:52.932714+00:00,2468.07,78.41,100.5637,1.11206,155.114
2026-06-01 00:55:54.507380+00:00,2470.83,78.64,100.4925,1.11239,155.113
2026-06-01 00:55:57.841621+00:00,2468.57,78.66,100.5131,1.11301,155.194
2026-06-01 00:56:01.436482+00:00,2466.04,78.51,100.5576,1.11277,155.311
2026-06-01 00:56:03.596394+00:00,2467.89,78.53,100.552,1.11279,155.29
2026-06-01 00:56:07.067900+00:00,2469.66,78.52,100.5401,1.11279,155.332
2026-06-01 00:56:08.711348+00:00,2467.27,78.62,100.5818,1.11311,155.309
2026-06-01 00:56:10.700062+00:00,2468.15,78.57,100.5752,1.11376,155.312
2026-06-01 00:56:12.619311+00:00,2471.3,78.75,100.5604,1.11379,155.299
2026-06-01 00:56:15.331236+00:00,2469.6,78.6,100.5908,1.1134,155.421
2026-06-01 00:56:17.951026+00:00,2472.68,78.6,100.5838,1.1133,155.345
2026-06-01 00:56:21.493755+00:00,2467.52,78.35,100.6214,1.11357,155.323
2026-06-01 00:56:23.525409+00:00,2467.76,78.39,100.6463,1.11347,155.358
2026-06-01 00:56:26.168505+00:00,2465.52,78.23,100.7117,1.11346,155.41
2026-06-01 00:56:30.061321+00:00,2466.88,78.37,100.6732,1.11374,155.387
2026-06-01 00:56:34.473402+00:00,2467.39,78.4,100.638,1.11384,155.396
2026-06-01 00:56:38.917907+00:00,2466.06,78.37,100.6388,1.11382,155.327
2026-06-01 00:56:40.139660+00:00,2473.44,78.58,100.5886,1.11318,155.143
2026-06-01 00:56:45.059210+00:00,2470.99,78.53,100.6018,1.11351,155.065
2026-06-01 00:56:48.331020+00:00,2472.17,78.59,100.5762,1.114,155.063
2026-06-01 00:56:50.779004+00:00,2476.02,78.79,100.5185,1.11391,155.116
2026-06-01 00:56:54.835824+00:00,2472.4,78.53,100.5501,1.11434,155.263
2026-06-01 00:56:58.811453+00:00,2471.04,78.5,100.5478,1.11403,155.392
2026-06-01 00:57:01.533539+00:00,2477.52,78.67,100.4513,1.11457,155.404
2026-06-01 00:57:06.009958+00:00,2477.43,78.6,100.4599,1.11411,155.492
2026-06-01 00:57:07.412843+00:00,2478.57,78.58,100.4573,1.11373,155.555
2026-06-01 00:57:10.099367+00:00,2475.88,78.52,100.4831,1.11318,155.544
2026-06-01 00:57:12.910894+00:00,2477.65,78.56,100.4594,1.11316,155.473
2026-06-01 00:57:16.128407+00:00,2478.78,78.48,100.45,1.11272,155.549
2026-06-01 00:57:20.207836+00:00,2477.72,78.48,100.4256,1.1124,155.447
2026-06-01 00:57:22.694122+00:00,2476.58,78.34,100.4641,1.11214,155.509
2026-06-01 00:57:27.092018+00:00,2474.08,78.27,100.5388,1.11237,155.471
2026-06-01 00:57:29.684227+00:00,2478.37,78.19,100.4982,1.11232,155.447
2026-06-01 00:57:31.600881+00:00,2476.17,78.28,100.4766,1.11227,155.531
2026-06-01 00:57:32.951350+00:00,2475.13,78.17,100.4699,1.11204,155.552
2026-06-01 00:57:37.796183+00:00,2472.52,78.07,100.5129,1.11254,155.526
2026-06-01 00:57:40.271705+00:00,2470.15,78.0,100.53,1.11229,155.381
2026-06-01 00:57:43.934576+00:00,2469.22,77.97,100.568,1.11296,155.444
2026-06-01 00:57:47.667246+00:00,2473.78,78.21,100.5605,1.1133,155.503
2026-06-01 00:57:52.504889+00:00,2473.32,78.17,100.5762,1.11309,155.495
2026-06-01 00:57:56.965149+00:00,2469.25,77.97,100.6534,1.11359,155.523
2026-06-01 00:58:01.234265+00:00,2471.74,78.28,100.6287,1.11369,155.636
2026-06-01 00:58:02.359635+00:00,2468.51,78.3,100.6233,1.1139,155.682
2026-06-01 00:58:04.988124+00:00,2471.99,78.58,100.5496,1.11377,155.597
2026-06-01 00:58:07.012280+00:00,2469.74,78.41,100.5943,1.11357,155.513
2026-06-01 00:58:09.306487+00:00,2468.87,78.35,100.6079,1.11382,155.6
2026-06-01 00:58:12.606961+00:00,2467.03,78.33,100.6238,1.11336,155.539
2026-06-01 00:58:16.304516+00:00,2465.06,78.22,100.6567,1.11284,155.428
2026-06-01 00:58:19.859097+00:00,2464.12,78.08,100.6515,1.11273,155.405
2026-06-01 00:58:21.045103+00:00,2463.9,78.21,100.6537,1.11249,155.418
2026-06-01 00:58:24.509448+00:00,2465.69,78.17,100.6624,1.11252,155.535
2026-06-01 00:58:26.156481+00:00,2469.38,78.25,100.6306,1.11248,155.667
2026-06-01 00:58:29.570901+00:00,2469.26,78.23,100.6008,1.11269,155.612
2026-06-01 00:58:34.531824+00:00,2470.79,78.32,100.5878,1.112,155.769
2026-06-01 00:58:35.832609+00:00,2469.97,78.34,100.6122,1.11211,155.85
2026-06-01 00:58:37.072426+00:00,2473.4,78.42,100.6331,1.11243,155.721
2026-06-01 00:58:41.377972+00:00,2479.67,78.74,100.5518,1.11281,155.676
2026-06-01 00:58:43.102481+00:00,2481.14,78.92,100.5387,1.11314,155.521
2026-06-01 00:58:47.448460+00:00,2481.5,78.93,100.5576,1.11304,155.53
2026-06-01 00:58:49.884220+00:00,2482.16,79.07,100.5123,1.11276,155.562
2026-06-01 00:58:52.946422+00:00,2486.65,79.16,100.4899,1.11307,155.562
2026-06-01 00:58:54.407780+00:00,2484.25,79.17,100.5069,1.11275,155.442
2026-06-01 00:58:57.343334+00:00,2485.94,79.27,100.5037,1.11233,155.445
2026-06-01 00:58:58.963065+00:00,2486.04,79.35,100.4791,1.11255,155.528
2026-06-01 00:59:02.175115+00:00,2485.52,79.37,100.4887,1.11276,155.576
2026-06-01 00:59:06.125089+00:00,2484.19,79.39,100.519,1.11229,155.574
2026-06-01 00:59:10.671190+00:00,2483.54,79.38,100.4818,1.11251,155.592
2026-06-01 00:59:12.839876+00:00,2479.77,79.25,100.5388,1.1124,155.539
2026-06-01 00:59:17.302743+00:00,2477.29,79.19,100.562,1.11236,155.513
2026-06-01 00:59:19.405229+00:00,2479.3,79.1,100.5584,1.11348,155.551
2026-06-01 00:59:22.369461+00:00,2476.77,78.92,100.6153,1.11343,155.524
2026-06-01 00:59:25.686278+00:00,2481.71,79.13,100.5724,1.11331,155.576
2026-06-01 00:59:29.710257+00:00,2485.14,79.37,100.5501,1.1134,155.601
